ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
SEN,Diourbel,1617678,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,21.2,1,SN,Senegal,2005,SN2005DHS,ML_NETC_C_IT1,124836070.0,I,444005.0,1444310.0,Region,..Diourbel,0,,0.0,1.0,MLNETCCIT1,SNDHS2005444005,2005,DHS,176.0,168.0,,,1.0
SEN,Fatick,4264242,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,23.8,1,SN,Senegal,2005,SN2005DHS,ML_NETC_C_IT1,124836070.0,I,444010.0,1444315.0,Region,..Fatick,0,,0.0,1.0,MLNETCCIT1,SNDHS2005444010,2005,DHS,140.0,241.0,,,1.0
SEN,Kaolack (2005),4416723,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,27,1,SN,Senegal,2005,SN2005DHS,ML_NETC_C_IT1,124836070.0,I,444006.0,1444320.0,Region,..Kaolack (2005),0,,0.0,1.0,MLNETCCIT1,SNDHS2005444006,2005,DHS,278.0,247.0,,,1.0
SEN,Sud,7155803,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,24.3,1,SN,Senegal,2005,SN2005DHS,ML_NETC_C_IT1,124836070.0,I,444011.0,1444400.0,Region,Sud,0,,0.0,1.0,MLNETCCIT1,SNDHS2005444011,2005,DHS,491.0,662.0,,,
SEN,Ziguinchor,1604608,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,32.2,1,SN,Senegal,2005,SN2005DHS,ML_NETC_C_IT1,124836070.0,I,444012.0,1444410.0,Region,..Ziguinchor,0,,0.0,1.0,MLNETCCIT1,SNDHS2005444012,2005,DHS,115.0,211.0,,,1.0
SEN,Kolda (2005),5301173,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,21.9,1,SN,Senegal,2005,SN2005DHS,ML_NETC_C_IT1,124836070.0,I,444013.0,1444420.0,Region,..Kolda (2005),0,,0.0,1.0,MLNETCCIT1,SNDHS2005444013,2005,DHS,376.0,451.0,,,1.0
SEN,Tambacounda (2005),1597180,Children under 5 who slept under an insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,20.8,1,SN,Senegal,2005,SN2005DHS,ML_NETC_C_IT1,124836070.0,I,444019.0,1444480.0,Region,..Tambacounda (2005),0,,0.0,1.0,MLNETCCIT1,SNDHS2005444019,2005,DHS,234.0,371.0,,,1.0
SEN,Nord et Est,4762325,Pregnant women who slept under an insecticide-treated net (ITN),16.6,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444016.0,1444100.0,Region,Nord et Est,0,,0.0,1.0,MLNETWWITN,SNDHS2005444016,2005,DHS,245.0,388.0,,,
SEN,Saint Louis,4737397,Pregnant women who slept under an insecticide-treated net (ITN),24.1,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444018.0,1444110.0,Region,..Saint Louis,0,,0.0,1.0,MLNETWWITN,SNDHS2005444018,2005,DHS,87.0,117.0,,,1.0
SEN,Louga,5447664,Pregnant women who slept under an insecticide-treated net (ITN),3.7,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444009.0,1444120.0,Region,..Louga,0,,0.0,1.0,MLNETWWITN,SNDHS2005444009,2005,DHS,88.0,132.0,,,1.0
SEN,Matam,6952809,Pregnant women who slept under an insecticide-treated net (ITN),28.6,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444017.0,1444130.0,Region,..Matam,0,,0.0,1.0,MLNETWWITN,SNDHS2005444017,2005,DHS,53.0,122.0,,,1.0
SEN,Ouest,7497232,Pregnant women who slept under an insecticide-treated net (ITN),6.7,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETWWITN,SNDHS2005444001,2005,DHS,323.0,194.0,,,
SEN,Dakar,3955510,Pregnant women who slept under an insecticide-treated net (ITN),3.8,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444002.0,1444210.0,Region,..Dakar,0,,0.0,1.0,MLNETWWITN,SNDHS2005444002,2005,DHS,166.0,73.0,,,1.0
SEN,Thiès,1617691,Pregnant women who slept under an insecticide-treated net (ITN),9.7,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444003.0,1444220.0,Region,..Thiès,0,,0.0,1.0,MLNETWWITN,SNDHS2005444003,2005,DHS,157.0,121.0,,,1.0
SEN,Centre,3924331,Pregnant women who slept under an insecticide-treated net (ITN),5.5,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444004.0,1444300.0,Region,Centre,0,,0.0,1.0,MLNETWWITN,SNDHS2005444004,2005,DHS,481.0,540.0,,,
SEN,Diourbel,3287930,Pregnant women who slept under an insecticide-treated net (ITN),2,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444005.0,1444310.0,Region,..Diourbel,0,,0.0,1.0,MLNETWWITN,SNDHS2005444005,2005,DHS,159.0,153.0,,,1.0
SEN,Fatick,4006715,Pregnant women who slept under an insecticide-treated net (ITN),6.8,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444010.0,1444315.0,Region,..Fatick,0,,0.0,1.0,MLNETWWITN,SNDHS2005444010,2005,DHS,58.0,90.0,,,1.0
SEN,Kaolack (2005),4557113,Pregnant women who slept under an insecticide-treated net (ITN),9.1,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444006.0,1444320.0,Region,..Kaolack (2005),0,,0.0,1.0,MLNETWWITN,SNDHS2005444006,2005,DHS,175.0,165.0,,,1.0
SEN,Sud,7158585,Pregnant women who slept under an insecticide-treated net (ITN),9.2,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444011.0,1444400.0,Region,Sud,0,,0.0,1.0,MLNETWWITN,SNDHS2005444011,2005,DHS,166.0,219.0,,,
SEN,Ziguinchor,6169181,Pregnant women who slept under an insecticide-treated net (ITN),8.2,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444012.0,1444410.0,Region,..Ziguinchor,0,,0.0,1.0,MLNETWWITN,SNDHS2005444012,2005,DHS,42.0,74.0,,,1.0
SEN,Kolda (2005),4984152,Pregnant women who slept under an insecticide-treated net (ITN),9.5,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444013.0,1444420.0,Region,..Kolda (2005),0,,0.0,1.0,MLNETWWITN,SNDHS2005444013,2005,DHS,124.0,145.0,,,1.0
SEN,Tambacounda (2005),2885854,Pregnant women who slept under an insecticide-treated net (ITN),4.1,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_ITN,124863020.0,I,444019.0,1444480.0,Region,..Tambacounda (2005),0,,0.0,1.0,MLNETWWITN,SNDHS2005444019,2005,DHS,105.0,149.0,,,1.0
SEN,Nord et Est,3034843,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,49.5,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_IT1,124863070.0,I,444016.0,1444100.0,Region,Nord et Est,0,,0.0,1.0,MLNETWWIT1,SNDHS2005444016,2005,DHS,82.0,141.0,,,
SEN,Saint Louis,6365813,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,71.5,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_IT1,124863070.0,I,444018.0,1444110.0,Region,..Saint Louis,0,,0.0,1.0,MLNETWWIT1,SNDHS2005444018,2005,DHS,29.0,41.0,,,1.0
SEN,Louga,2774773,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,14.1,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_IT1,124863070.0,I,444009.0,1444120.0,Region,..Louga,0,,0.0,1.0,MLNETWWIT1,SNDHS2005444009,2005,DHS,23.0,35.0,,,1.0
SEN,Matam,4830415,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,62.2,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_IT1,124863070.0,I,444017.0,1444130.0,Region,..Matam,0,,0.0,1.0,MLNETWWIT1,SNDHS2005444017,2005,DHS,25.0,57.0,,,1.0
SEN,Ouest,7516815,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,30.8,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_IT1,124863070.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLNETWWIT1,SNDHS2005444001,2005,DHS,70.0,45.0,,,
SEN,Thiès,4146842,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,38,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_IT1,124863070.0,I,444003.0,1444220.0,Region,..Thiès,0,,0.0,1.0,MLNETWWIT1,SNDHS2005444003,2005,DHS,40.0,32.0,,,1.0
SEN,Centre,1823220,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,28.7,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_IT1,124863070.0,I,444004.0,1444300.0,Region,Centre,0,,0.0,1.0,MLNETWWIT1,SNDHS2005444004,2005,DHS,92.0,110.0,,,
SEN,Kaolack (2005),4762103,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,41.2,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_IT1,124863070.0,I,444006.0,1444320.0,Region,..Kaolack (2005),0,,0.0,1.0,MLNETWWIT1,SNDHS2005444006,2005,DHS,39.0,37.0,,,1.0
SEN,Sud,7155193,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,25,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_IT1,124863070.0,I,444011.0,1444400.0,Region,Sud,0,,0.0,1.0,MLNETWWIT1,SNDHS2005444011,2005,DHS,61.0,81.0,,,
SEN,Kolda (2005),3374399,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,23.8,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_IT1,124863070.0,I,444013.0,1444420.0,Region,..Kolda (2005),0,,0.0,1.0,MLNETWWIT1,SNDHS2005444013,2005,DHS,50.0,60.0,,,1.0
SEN,Tambacounda (2005),4006717,Pregnant women who slept under insecticide-treated mosquito net (ITN) last night of those living in a household with at least one ITN,15.4,1,SN,Senegal,2005,SN2005DHS,ML_NETW_W_IT1,124863070.0,I,444019.0,1444480.0,Region,..Tambacounda (2005),0,,0.0,1.0,MLNETWWIT1,SNDHS2005444019,2005,DHS,28.0,43.0,,,1.0
SEN,Nord et Est,3744677,SP/Fansidar 3+ doses during pregnancy,2.1,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444016.0,1444100.0,Region,Nord et Est,0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444016,2005,DHS,787.0,1177.0,,,
SEN,Saint Louis,5128858,SP/Fansidar 3+ doses during pregnancy,2.9,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444018.0,1444110.0,Region,..Saint Louis,0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444018,2005,DHS,293.0,369.0,,,1.0
SEN,Louga,6981954,SP/Fansidar 3+ doses during pregnancy,2.1,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444009.0,1444120.0,Region,..Louga,0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444009,2005,DHS,287.0,409.0,,,1.0
SEN,Matam,5711817,SP/Fansidar 3+ doses during pregnancy,2.8,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444017.0,1444130.0,Region,..Matam,0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444017,2005,DHS,176.0,379.0,,,1.0
SEN,Ouest,7517585,SP/Fansidar 3+ doses during pregnancy,4.5,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444001,2005,DHS,1375.0,769.0,,,
SEN,Dakar,1597224,SP/Fansidar 3+ doses during pregnancy,4.9,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444002.0,1444210.0,Region,..Dakar,0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444002,2005,DHS,790.0,314.0,,,1.0
SEN,Thiès,5049237,SP/Fansidar 3+ doses during pregnancy,3.9,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444003.0,1444220.0,Region,..Thiès,0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444003,2005,DHS,584.0,455.0,,,1.0
SEN,Centre,3787185,SP/Fansidar 3+ doses during pregnancy,4.3,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444004.0,1444300.0,Region,Centre,0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444004,2005,DHS,1671.0,1868.0,,,
SEN,Diourbel,2151344,SP/Fansidar 3+ doses during pregnancy,4.7,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444005.0,1444310.0,Region,..Diourbel,0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444005,2005,DHS,540.0,504.0,,,1.0
SEN,Fatick,3167099,SP/Fansidar 3+ doses during pregnancy,4.4,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444010.0,1444315.0,Region,..Fatick,0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444010,2005,DHS,265.0,398.0,,,1.0
SEN,Kaolack (2005),4015071,SP/Fansidar 3+ doses during pregnancy,4.9,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444006.0,1444320.0,Region,..Kaolack (2005),0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444006,2005,DHS,578.0,557.0,,,1.0
SEN,Sud,7170617,SP/Fansidar 3+ doses during pregnancy,2.8,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444011.0,1444400.0,Region,Sud,0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444011,2005,DHS,558.0,737.0,,,
SEN,Ziguinchor,1604649,SP/Fansidar 3+ doses during pregnancy,4.6,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444012.0,1444410.0,Region,..Ziguinchor,0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444012,2005,DHS,138.0,246.0,,,1.0
SEN,Kolda (2005),3605513,SP/Fansidar 3+ doses during pregnancy,2.2,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444013.0,1444420.0,Region,..Kolda (2005),0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444013,2005,DHS,421.0,491.0,,,1.0
SEN,Tambacounda (2005),5881850,SP/Fansidar 3+ doses during pregnancy,1.1,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_3SP,124903025.0,I,444019.0,1444480.0,Region,..Tambacounda (2005),0,,0.0,1.0,MLIPTPW3SP,SNDHS2005444019,2005,DHS,318.0,429.0,,,1.0
SEN,Nord et Est,3744675,"SP/Fansidar 2+ doses, at least one during ANC visit",10,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444016.0,1444100.0,Region,Nord et Est,0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444016,2005,DHS,787.0,1177.0,,,
SEN,Saint Louis,5128856,"SP/Fansidar 2+ doses, at least one during ANC visit",16,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444018.0,1444110.0,Region,..Saint Louis,0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444018,2005,DHS,293.0,369.0,,,1.0
SEN,Louga,6981952,"SP/Fansidar 2+ doses, at least one during ANC visit",17.6,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444009.0,1444120.0,Region,..Louga,0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444009,2005,DHS,287.0,409.0,,,1.0
SEN,Matam,5711814,"SP/Fansidar 2+ doses, at least one during ANC visit",7.8,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444017.0,1444130.0,Region,..Matam,0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444017,2005,DHS,176.0,379.0,,,1.0
SEN,Ouest,7517583,"SP/Fansidar 2+ doses, at least one during ANC visit",12.6,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444001,2005,DHS,1375.0,769.0,,,
SEN,Dakar,1597207,"SP/Fansidar 2+ doses, at least one during ANC visit",9.7,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444002.0,1444210.0,Region,..Dakar,0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444002,2005,DHS,790.0,314.0,,,1.0
SEN,Thiès,5049235,"SP/Fansidar 2+ doses, at least one during ANC visit",16.5,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444003.0,1444220.0,Region,..Thiès,0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444003,2005,DHS,584.0,455.0,,,1.0
SEN,Centre,3787178,"SP/Fansidar 2+ doses, at least one during ANC visit",14.3,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444004.0,1444300.0,Region,Centre,0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444004,2005,DHS,1671.0,1868.0,,,
SEN,Diourbel,2151337,"SP/Fansidar 2+ doses, at least one during ANC visit",17.1,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444005.0,1444310.0,Region,..Diourbel,0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444005,2005,DHS,540.0,504.0,,,1.0
SEN,Fatick,3167081,"SP/Fansidar 2+ doses, at least one during ANC visit",14.9,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444010.0,1444315.0,Region,..Fatick,0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444010,2005,DHS,265.0,398.0,,,1.0
SEN,Kaolack (2005),4015072,"SP/Fansidar 2+ doses, at least one during ANC visit",9.9,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444006.0,1444320.0,Region,..Kaolack (2005),0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444006,2005,DHS,578.0,557.0,,,1.0
SEN,Sud,7170615,"SP/Fansidar 2+ doses, at least one during ANC visit",5.5,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444011.0,1444400.0,Region,Sud,0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444011,2005,DHS,558.0,737.0,,,
SEN,Ziguinchor,1604647,"SP/Fansidar 2+ doses, at least one during ANC visit",8.3,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444012.0,1444410.0,Region,..Ziguinchor,0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444012,2005,DHS,138.0,246.0,,,1.0
SEN,Kolda (2005),3605468,"SP/Fansidar 2+ doses, at least one during ANC visit",4.6,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444013.0,1444420.0,Region,..Kolda (2005),0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444013,2005,DHS,421.0,491.0,,,1.0
SEN,Tambacounda (2005),5881848,"SP/Fansidar 2+ doses, at least one during ANC visit",5.7,1,SN,Senegal,2005,SN2005DHS,ML_IPTP_W_2SA,124903040.0,I,444019.0,1444480.0,Region,..Tambacounda (2005),0,,0.0,1.0,MLIPTPW2SA,SNDHS2005444019,2005,DHS,318.0,429.0,,,1.0
SEN,Nord et Est,6450026,Children with fever for whom advice or treatment was sought,48.1,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444016.0,1444100.0,Region,Nord et Est,0,,0.0,1.0,MLFEVTCADV,SNDHS2005444016,2005,DHS,558.0,837.0,,,
SEN,Saint Louis,2367617,Children with fever for whom advice or treatment was sought,52.4,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444018.0,1444110.0,Region,..Saint Louis,0,,0.0,1.0,MLFEVTCADV,SNDHS2005444018,2005,DHS,220.0,285.0,,,1.0
SEN,Louga,4543271,Children with fever for whom advice or treatment was sought,46.3,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444009.0,1444120.0,Region,..Louga,0,,0.0,1.0,MLFEVTCADV,SNDHS2005444009,2005,DHS,187.0,260.0,,,1.0
SEN,Matam,5852174,Children with fever for whom advice or treatment was sought,49.4,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444017.0,1444130.0,Region,..Matam,0,,0.0,1.0,MLFEVTCADV,SNDHS2005444017,2005,DHS,127.0,275.0,,,1.0
SEN,Ouest,7517690,Children with fever for whom advice or treatment was sought,65.5,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLFEVTCADV,SNDHS2005444001,2005,DHS,970.0,521.0,,,
SEN,Dakar,3814462,Children with fever for whom advice or treatment was sought,68.3,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444002.0,1444210.0,Region,..Dakar,0,,0.0,1.0,MLFEVTCADV,SNDHS2005444002,2005,DHS,622.0,247.0,,,1.0
SEN,Thiès,2151381,Children with fever for whom advice or treatment was sought,60.4,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444003.0,1444220.0,Region,..Thiès,0,,0.0,1.0,MLFEVTCADV,SNDHS2005444003,2005,DHS,348.0,274.0,,,1.0
SEN,Centre,3524753,Children with fever for whom advice or treatment was sought,49.8,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444004.0,1444300.0,Region,Centre,0,,0.0,1.0,MLFEVTCADV,SNDHS2005444004,2005,DHS,1062.0,1140.0,,,
SEN,Diourbel,1617781,Children with fever for whom advice or treatment was sought,46.5,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444005.0,1444310.0,Region,..Diourbel,0,,0.0,1.0,MLFEVTCADV,SNDHS2005444005,2005,DHS,267.0,247.0,,,1.0
SEN,Fatick,6897428,Children with fever for whom advice or treatment was sought,50.5,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444010.0,1444315.0,Region,..Fatick,0,,0.0,1.0,MLFEVTCADV,SNDHS2005444010,2005,DHS,133.0,191.0,,,1.0
SEN,Kaolack (2005),4303190,Children with fever for whom advice or treatment was sought,52.9,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444006.0,1444320.0,Region,..Kaolack (2005),0,,0.0,1.0,MLFEVTCADV,SNDHS2005444006,2005,DHS,474.0,442.0,,,1.0
SEN,Sud,7155489,Children with fever for whom advice or treatment was sought,55.7,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444011.0,1444400.0,Region,Sud,0,,0.0,1.0,MLFEVTCADV,SNDHS2005444011,2005,DHS,302.0,409.0,,,
SEN,Ziguinchor,1604820,Children with fever for whom advice or treatment was sought,69.2,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444012.0,1444410.0,Region,..Ziguinchor,0,,0.0,1.0,MLFEVTCADV,SNDHS2005444012,2005,DHS,76.0,133.0,,,1.0
SEN,Kolda (2005),6540790,Children with fever for whom advice or treatment was sought,51.1,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444013.0,1444420.0,Region,..Kolda (2005),0,,0.0,1.0,MLFEVTCADV,SNDHS2005444013,2005,DHS,225.0,276.0,,,1.0
SEN,Tambacounda (2005),1878253,Children with fever for whom advice or treatment was sought,42.9,1,SN,Senegal,2005,SN2005DHS,ML_FEVT_C_ADV,124966010.0,I,444019.0,1444480.0,Region,..Tambacounda (2005),0,,0.0,1.0,MLFEVTCADV,SNDHS2005444019,2005,DHS,211.0,277.0,,,1.0
SEN,Nord et Est,4690137,Children with hemoglobin lower than 8.0 g/dl,20.5,1,SN,Senegal,2005,SN2005DHS,ML_HEMO_C_HL8,125106010.0,I,444016.0,1444100.0,Region,Nord et Est,0,,0.0,1.0,MLHEMOCHL8,SNDHS2005444016,2005,DHS,406.0,651.0,,,
SEN,Saint Louis,4902294,Children with hemoglobin lower than 8.0 g/dl,14.3,1,SN,Senegal,2005,SN2005DHS,ML_HEMO_C_HL8,125106010.0,I,444018.0,1444110.0,Region,..Saint Louis,0,,0.0,1.0,MLHEMOCHL8,SNDHS2005444018,2005,DHS,169.0,218.0,,,1.0
SEN,Louga,2354146,Children with hemoglobin lower than 8.0 g/dl,22.2,1,SN,Senegal,2005,SN2005DHS,ML_HEMO_C_HL8,125106010.0,I,444009.0,1444120.0,Region,..Louga,0,,0.0,1.0,MLHEMOCHL8,SNDHS2005444009,2005,DHS,159.0,239.0,,,1.0
SEN,Matam,1597342,Children with hemoglobin lower than 8.0 g/dl,22.9,1,SN,Senegal,2005,SN2005DHS,ML_HEMO_C_HL8,125106010.0,I,444017.0,1444130.0,Region,..Matam,0,,0.0,1.0,MLHEMOCHL8,SNDHS2005444017,2005,DHS,90.0,211.0,,,1.0
SEN,Ouest,7517053,Children with hemoglobin lower than 8.0 g/dl,16,1,SN,Senegal,2005,SN2005DHS,ML_HEMO_C_HL8,125106010.0,I,444001.0,1444200.0,Region,Ouest,0,,0.0,1.0,MLHEMOCHL8,SNDHS2005444001,2005,DHS,781.0,482.0,,,
SEN,Dakar,5939363,Children with hemoglobin lower than 8.0 g/dl,15.1,1,SN,Senegal,2005,SN2005DHS,ML_HEMO_C_HL8,125106010.0,I,444002.0,1444210.0,Region,..Dakar,0,,0.0,1.0,MLHEMOCHL8,SNDHS2005444002,2005,DHS,387.0,174.0,,,1.0
SEN,Thiès,6158314,Children with hemoglobin lower than 8.0 g/dl,16.9,1,SN,Senegal,2005,SN2005DHS,ML_HEMO_C_HL8,125106010.0,I,444003.0,1444220.0,Region,..Thiès,0,,0.0,1.0,MLHEMOCHL8,SNDHS2005444003,2005,DHS,394.0,308.0,,,1.0
SEN,Centre,6842764,Children with hemoglobin lower than 8.0 g/dl,25.6,1,SN,Senegal,2005,SN2005DHS,ML_HEMO_C_HL8,125106010.0,I,444004.0,1444300.0,Region,Centre,0,,0.0,1.0,MLHEMOCHL8,SNDHS2005444004,2005,DHS,961.0,1090.0,,,
